date,coin,price,market_cap,volume,return,volatility_7d,ma_7,ma_30
2026-01-11 03:00:10.368,binancecoin,909.0437848767286,125277698109.18776,1333556430.4393969,0.002432427879579535,0.0037923762886420283,905.9113904021397,903.2943765246833
2026-01-11 04:01:34.963,binancecoin,911.2120556471334,125432646471.3977,1303046254.7795825,0.002385221489302314,0.0035448491835133556,906.3237958020873,903.8623220010559
2026-01-11 05:01:30.324,binancecoin,911.8702579033866,125591332143.06831,1241442446.497063,0.0007223370807860618,0.0023473017837410686,907.5567680658661,904.4202762532294
2026-01-11 06:00:08.108,binancecoin,912.3918803031254,125671492868.1349,1246258941.7535608,0.0005720357640988105,0.00216034339879362,908.9869587674488,904.9829331571473
2026-01-11 07:01:47.850,binancecoin,912.3770618758266,125665450731.5425,1250304904.851207,-1.6241296770247438e-05,0.00166177387460086,909.791438263927,905.5013018540684
2026-01-11 08:00:20.309,binancecoin,912.5719552385772,125805356250.7863,1250222071.769438,0.00021361054644430943,0.0010867447776189685,910.9007089669285,905.9793243109174
2026-01-11 09:02:27.630,binancecoin,915.526086048093,126110738127.45796,1232223372.281018,0.0032371483613513607,0.0012884432808706525,912.1418688418387,906.5364729637344
2026-01-11 10:02:46.221,binancecoin,911.4389290305404,125579031779.41904,1241145829.497799,-0.004464271504480033,0.0024491470171915525,912.4840322923832,906.7279247168584
2026-01-11 11:02:05.372,binancecoin,911.699976490572,125575837780.7662,1176952515.6050403,0.0002864124536674506,0.0022855485911868977,912.5537352700173,906.9573325718258
2026-01-11 12:00:48.867,binancecoin,910.8258294651336,125440275269.79256,1212401436.0283968,-0.0009588099681688833,0.0022949533315661337,912.4045312074097,907.1030389170642
2026-01-11 13:02:19.681,binancecoin,912.409470123457,125676106204.41046,1201065874.8893528,0.0017386865930815176,0.002397183481139425,912.4070440388857,907.3512999537975
2026-01-11 14:02:30.607,binancecoin,912.1892039587966,125673661471.49982,1207616191.1053631,-0.00024141152834655788,0.0023990294904670862,912.3802071935958,907.6120385598083
2026-01-11 15:01:51.197,binancecoin,910.1826118027672,125389020772.999,1215863018.4085405,-0.0021997543353079463,0.0025286105354661156,912.0388724170515,907.8554777535147
2026-01-11 16:02:19.501,binancecoin,907.551782574726,124997645212.49782,1208555108.9343443,-0.0028904410982213413,0.002094413808388999,910.8996862065704,908.1295466717644
2026-01-11 17:01:02.889,binancecoin,906.7256684924248,124924235997.53174,1214439171.7893174,-0.0009102666075510024,0.0015426246890053018,910.2263632725538,908.3144968494679
2026-01-11 18:01:38.423,binancecoin,905.8646640515972,124774044335.7497,1183842058.9421494,-0.0009495754567742098,0.0014748935672155555,909.3927472098432,908.5220368316988
2026-01-11 19:01:09.281,binancecoin,904.865369431808,124670475990.46886,1124392097.5068946,-0.0011031389780894463,0.0014766006177856917,908.541252919368,908.7405919470358
2026-01-11 20:00:27.072,binancecoin,902.906545654892,124360024335.0245,1136116866.8745112,-0.0021647681998769874,0.0009360341528947855,907.1836922810016,908.7956504091304
2026-01-11 21:02:13.973,binancecoin,900.4730899195806,124078661152.8228,1150206585.21631,-0.002695135777918689,0.0008435687235233367,905.5099617039708,908.6697808231379
2026-01-11 22:02:27.263,binancecoin,903.3746225460447,124454437821.3054,1123490510.724908,0.0032222313569896244,0.0020663153345218187,904.5373918101533,908.5184829825102
2026-01-11 23:01:12.691,binancecoin,901.5218018133752,124216260865.22903,1115968220.4731452,-0.0020509993157076245,0.0019649387068993974,903.6759659871033,908.3109481897262
2026-01-12 00:03:03.135,binancecoin,902.766496415222,124314076342.01952,1089200673.3908803,0.0013806594575340725,0.002154360627389649,903.1103699760743,908.1752014193064
2026-01-12 01:01:28.800,binancecoin,900.4718439132458,124010941502.49013,1121672613.9570222,-0.002541800688315332,0.002275255235543859,902.3399670991669,907.8213532774038
2026-01-12 02:01:18.517,binancecoin,902.0060159258014,124271951484.91814,1204537385.6882813,0.0017037423467771706,0.0024628944573630435,901.9314880268802,907.4867650480368
2026-01-12 03:01:37.534,binancecoin,907.6507094316077,125013661570.29742,1229172548.1570446,0.00625793332432778,0.0033740929980301607,902.6092257092683,907.4642814341737
2026-01-12 04:01:36.515,binancecoin,904.685283686251,124682287375.80775,1291729087.930414,-0.0032671441938426637,0.0034769028036702146,903.2109676759354,907.5124758218176
2026-01-12 05:01:24.272,binancecoin,908.525689784284,125142939111.13612,1237721079.9888604,0.00424501886709705,0.003620457581528574,903.9468344242553,907.7173139682255
2026-01-12 06:01:45.217,binancecoin,906.4414458993384,124861009787.95624,1327884490.3217323,-0.0022940946066594137,0.003653580665939216,904.6496407222501,907.7071719848541
2026-01-12 07:00:47.781,binancecoin,905.94965173204,124785174457.38084,1321176678.651185,-0.0005425548109293521,0.0036734460843840266,905.1043771960811,907.7452583653366
2026-01-12 08:01:31.100,binancecoin,903.5873921536144,124466307765.98409,1320732686.9177113,-0.002607495431903306,0.003682611019945851,905.5494555161339,907.6369058729997
2026-01-12 09:01:28.378,binancecoin,902.613035281075,124053633235.64644,1218253282.660869,-0.0010783205708715382,0.0036810889552262808,905.6361725668872,907.4225475531445
2026-01-12 10:01:06.444,binancecoin,899.5870673701969,123925308835.94563,1347841865.0329516,-0.0033524531472512997,0.002650289397980055,904.4842237009715,907.0350479439134
2026-01-12 11:01:56.592,binancecoin,897.8888085116973,123673786147.39082,1360039420.687661,-0.0018878204457342118,0.002525480347202855,903.5132986760351,906.5689996308571
2026-01-12 12:00:26.582,binancecoin,900.2796229354238,124009157382.33047,1347712823.2671366,0.0026627065635103087,0.0019824973090189595,902.3352891261981,906.1652577186003
2026-01-12 13:01:17.977,binancecoin,900.874783580458,124126830656.39644,1380231657.1491463,0.0006610842119181282,0.002049058521941533,901.5400516520722,905.7818484420881
2026-01-12 14:02:19.531,binancecoin,899.0539916035607,123850486555.02126,1381617992.4421356,-0.0020211376875937104,0.002084636427539448,900.5549573480038,905.3312496542542
2026-01-12 15:01:28.549,binancecoin,898.5091545291677,123786375034.93184,1414135789.0988443,-0.0006060115181971693,0.001976093641863046,899.8294948302256,904.7640186036234
2026-01-12 16:02:27.024,binancecoin,903.964474694961,124370400214.8039,1409783049.5707555,0.006071524300330644,0.0032483844193707933,900.022557603638,904.5148701257707
2026-01-12 17:02:06.734,binancecoin,905.14485581985,124669050299.9816,1426751125.0644758,0.0013057826473625855,0.0028473597374535026,900.8165273821597,904.2963661034133
2026-01-12 18:03:06.850,binancecoin,903.662708934936,124421999852.21497,1389035625.5084636,-0.001637469268464864,0.0028080462887657676,901.6413702997654,904.0575954190733
2026-01-12 19:00:28.035,binancecoin,906.9178989423156,124906646391.30724,1445882202.2151132,0.0036022179240042806,0.002925259484078637,902.589695443607,903.8745430463686
2026-01-12 20:01:51.583,binancecoin,906.9738093146092,124930981533.69626,1450422675.2114794,6.164876926439966e-05,0.0029473592831895366,903.4609848342,903.7006965582292
2026-01-12 21:01:12.560,binancecoin,904.3753767284186,124582019026.368,1434184138.3273897,-0.0028649477631048637,0.003103130737844856,904.2211827091797,903.5071220557509
2026-01-12 22:01:38.447,binancecoin,902.212320641042,124076406903.71654,1441096658.4706304,-0.002391768001470229,0.003309109846822449,904.7502064394474,903.3291399912946
2026-01-12 23:02:38.185,binancecoin,904.6755847988036,124681406770.9944,1384384116.9102883,0.002730248857620854,0.002538245721364443,904.8517935971394,903.260803868174
2026-01-13 00:00:49.335,binancecoin,904.6999602419318,124674797493.9643,1413171829.418637,2.6943849859240032e-05,0.002483699073808465,904.7882370860082,903.2219804078518
2026-01-13 01:01:35.581,binancecoin,905.2293831028773,124669670052.99487,1362076756.2942114,0.000585191648293959,0.002389854276892172,905.0120476814282,903.2341141968874
2026-01-13 02:01:37.447,binancecoin,901.7640998530022,124175056719.13332,1355204490.453849,-0.003828071994301574,0.0023012210763462236,904.2757906686692,903.1960326701577
2026-01-13 03:00:08.254,binancecoin,903.843515581273,124438319003.4302,1307528180.701523,0.0023059420181061885,0.0025823238753077972,903.8286058496212,903.3083801922143
2026-01-13 04:01:40.468,binancecoin,905.3033786603232,124548703699.55595,1174327173.0674555,0.001615172376505214,0.0024475385748766528,903.961177554179,903.3726720626902
2026-01-13 05:01:39.708,binancecoin,907.5893915843208,125001031025.05554,1254532728.2489338,0.002525134643129645,0.0022977726281336614,904.7293305460761,903.5749250550549
2026-01-13 06:02:05.794,binancecoin,908.0455455748236,125119732881.22774,1294172422.5636835,0.000502599517725244,0.002143272820173393,905.2107535140788,903.750893360375
2026-01-13 07:03:39.963,binancecoin,912.1938185359612,125463894108.29282,1302784128.9306498,0.004568353406228853,0.002602590716528886,906.2813046989403,904.1416258477988
2026-01-13 08:01:32.955,binancecoin,909.7321950273134,125428476507.441,1445446061.5755174,-0.00269857508199145,0.002994534155586945,906.9245635452883,904.3991651511826
2026-01-13 09:02:31.945,binancecoin,909.836672345145,125255702344.55252,1536842050.9879615,0.00011484403696226941,0.002284710959822609,908.0777881870229,904.4720305816338
2026-01-13 10:03:01.999,binancecoin,908.1680621547137,125155678970.16286,1736387641.4962437,-0.0018339667339747345,0.0024994623100997836,908.6955805546573,904.5881231972492
2026-01-13 11:00:34.844,binancecoin,907.861572568798,125042858656.67088,1826028394.193515,-0.0003374811322790494,0.0024872549195393916,909.0610368272964,904.565985956733
2026-01-13 12:01:12.315,binancecoin,906.7403647109938,124892493822.94728,1941712239.441992,-0.0012349986954858228,0.0023558365267736412,908.939747273964,904.5759499171215
2026-01-13 13:02:52.606,binancecoin,908.0987123013616,125075997513.49532,1939339305.0859115,0.001498055720504654,0.0024293771323780104,908.9473425206124,904.6475852694323
2026-01-13 14:02:06.925,binancecoin,909.2967280802584,125214114919.61588,2025886786.6939464,0.0013192572158380322,0.001572922097824651,908.533472455512,904.837896466987
2026-01-13 15:01:16.557,binancecoin,909.6494537458944,125311523208.27124,2025493606.966998,0.0003879104089385965,0.0012348925423114102,908.5216522724521,905.0724437491477
2026-01-13 16:01:41.359,binancecoin,914.2961289233969,125787463758.02812,2078898272.7967937,0.005108204219073098,0.002301868960956908,909.1587174979167,905.562745800921
2026-01-13 17:00:29.990,binancecoin,920.0438085608184,126928624415.55864,2197015903.550116,0.006286452994381131,0.002803054981380212,910.8552526987888,906.3012458025584
2026-01-13 18:00:49.795,binancecoin,919.8675873653312,126689164925.5924,2210125799.9046617,-0.0001915356571583482,0.002784457670953273,912.5703976697222,906.9541779502221
2026-01-13 19:03:33.935,binancecoin,943.649358056078,129152881964.0982,2268477071.0706625,0.025853471757671276,0.009188884616087694,917.8431110047342,908.3799970994094
2026-01-13 20:00:41.125,binancecoin,940.6352134463996,129490918005.68178,2602882648.35951,-0.00319413623709508,0.009707409108619999,922.4911825968824,909.766037827504
2026-01-13 21:03:02.675,binancecoin,942.7863043954354,129752178970.53758,2677969752.2472525,0.0022868492676926255,0.009651639288858399,927.2754077847649,911.2419428230462
2026-01-13 22:01:42.589,binancecoin,941.8011316706996,129713011012.06602,2713812669.0424137,-0.001044958672121954,0.009785457081066023,931.8685046311656,912.5031647222374
2026-01-13 23:03:05.019,binancecoin,945.7385393667817,130246457928.5365,2936438465.2753973,0.004180720922576597,0.009790261267177565,936.3602775516492,913.8562875071352
2026-01-14 00:02:20.440,binancecoin,942.4122356291538,129801485407.883,3023134995.2829003,-0.0035171494014138993,0.010246515270813899,939.5557671328398,915.1479383969424
2026-01-14 01:00:49.583,binancecoin,947.3649975485296,130494511341.41168,3127874194.077709,0.005255409185205728,0.010127185009828404,943.4839685875825,916.4961750171497
2026-01-14 02:01:56.338,binancecoin,947.0449056722188,130421833940.6335,2863233024.502528,-0.0003378759793101205,0.003469513571717896,943.9690468184599,917.8318782290698
2026-01-14 03:01:31.024,binancecoin,947.3082057484444,130463492652.11195,3234476699.0803742,0.00027802279981514744,0.0030761901233200255,944.9223314330377,919.2629725297375
2026-01-14 04:02:13.542,binancecoin,949.6500604999918,130788466488.87646,3011654348.398951,0.0024721149224049555,0.0030897293522677816,945.9028680194027,920.8442305250359
2026-01-14 05:01:29.152,binancecoin,943.4552779783731,129945260427.95108,3042454957.960764,-0.006523226585545716,0.0042003253527281344,946.1391746347847,922.1368869643546
2026-01-14 06:03:04.068,binancecoin,939.862132545781,129441471651.5867,3048820219.8549957,-0.003808495767061104,0.00403921242508534,945.2996879460703,923.308959374483
2026-01-14 07:02:03.394,binancecoin,938.6019914279108,129263365867.49245,3016858757.1468315,-0.0013407723050368192,0.0038834198797079904,944.7553673458928,924.4213796519841
2026-01-14 08:01:25.342,binancecoin,936.924918424276,129049749848.24266,3006237083.2175965,-0.0017867775893841698,0.0029130854595912276,943.2639274709994,925.5934069376932
2026-01-14 09:01:13.117,binancecoin,935.629871801252,128873776634.92554,2893488295.801764,-0.0013822309531504873,0.002865330310696911,941.6332083465755,926.652952145026
2026-01-14 10:02:39.035,binancecoin,937.2917886425604,129090639845.60571,2739776957.9822297,0.001776254576084657,0.0030874402641121357,940.2022916171635,927.7192324777673
2026-01-14 11:00:42.856,binancecoin,935.8206251308412,128910596895.95937,2647894933.043053,-0.001569589672656524,0.0025488460351309255,938.2266579929993,928.6602735959846
2026-01-14 12:01:26.374,binancecoin,928.2616623429232,127852427792.03249,2613700368.8929734,-0.00807736288870664,0.0030228991645342707,936.0561414736493,929.3341441549213
2026-01-14 13:02:52.379,binancecoin,933.782800418892,128620334327.29892,2674361818.103824,0.0059478251660565196,0.00422746228014765,935.1876654555223,930.0537768843523
2026-01-14 14:03:20.121,binancecoin,932.3247285836007,128366841403.12114,2634477773.118388,-0.0015614678645152757,0.004231953072020418,934.2909136206207,930.8068613362285
2026-01-14 15:01:48.773,binancecoin,940.7138398252378,129661617873.59496,2710864070.0384154,0.008998057205220622,0.005614184891618728,934.8321881064724,931.8361002522316
2026-01-14 16:01:57.388,binancecoin,942.0617381027636,129721882460.39224,2700189958.5582943,0.0014328462285366772,0.005549802364980962,935.7510261495455,932.9658894505
2026-01-14 17:02:38.265,binancecoin,943.5301697790576,130025515971.62337,2706106147.109846,0.0015587425079499617,0.005545288992349854,936.6422234547596,934.1548426908419
2026-01-14 18:02:02.955,binancecoin,942.4190171319188,129842371450.84306,2710956645.273549,-0.0011776546026068813,0.005517384119054647,937.5848508834848,935.3441311048726
2026-01-14 19:01:50.899,binancecoin,943.1403197879032,129938915517.0224,2582673026.588688,0.0007653736213637519,0.003847714857251652,939.7103733756247,936.5121846877574
2026-01-14 20:02:17.754,binancecoin,943.5386778897268,129983045202.4688,2525008141.213232,0.00042237416158097396,0.00352305858679466,941.1040701571727,937.6535830147398
2026-01-14 21:01:47.743,binancecoin,944.6272332530456,130083897799.13467,2506073709.1037025,0.0011536944789092285,0.0032714349939095815,942.8615708242361,938.8195089983114
2026-01-14 22:03:55.165,binancecoin,945.562394290696,130239214575.43042,2042528567.3404195,0.0009899789088549937,0.0009276103232928792,943.5542214621588,939.8617178438882
2026-01-14 23:01:19.734,binancecoin,945.1942481423036,130168338097.6294,2285347436.6937685,-0.00038934093679621196,0.0009544427366976898,944.0017228963789,940.7000658299377
2026-01-15 00:01:48.254,binancecoin,948.5593366224268,130702672739.06018,2108776565.6493244,0.003560208376994334,0.001485404521709254,944.7201753025744,941.6564574718408
2026-01-15 01:01:41.303,binancecoin,940.937570324807,129575391817.6992,2189790917.374623,-0.008035097018557646,0.0036544282946816492,944.5085400444156,941.5660645474651
2026-01-15 02:00:36.811,binancecoin,936.3604342179032,128939219626.62315,2186225567.2132645,-0.00486444186230528,0.004004428632708312,943.539984962987,941.4235719065151
2026-01-15 03:02:42.058,binancecoin,933.7324728925554,128423337583.46248,2152577357.588605,-0.002806570236537964,0.003996118324143291,942.1390985348197,941.1217775230858
2026-01-15 04:00:41.726,binancecoin,931.2049460542815,128166510327.84862,2177712675.012254,-0.0027069068621379255,0.0038344648808646756,940.2216289349963,940.7685713358719
2026-01-15 05:02:39.296,binancecoin,935.8053080878052,128852509659.18066,2135532079.518796,0.004940225084731686,0.00457349025465263,938.8277594774405,940.4374636265727
2026-01-15 06:02:57.517,binancecoin,936.1003210900316,128938947800.16022,2081663421.2021892,0.00031525040484026157,0.004608898145724007,937.5286270414016,940.2270664752687
2026-01-15 07:01:29.921,binancecoin,933.7545556308588,128609304027.5086,2010519390.3530731,-0.00250589109556254,0.004065411913354187,935.4136583283205,939.7733850780129
2026-01-15 08:01:28.034,binancecoin,938.6676223924536,129247454039.842,2049826039.043887,0.005261625479594523,0.004011155029948021,935.0893800522699,939.4941423020208
2026-01-15 09:01:22.502,binancecoin,942.2200127915264,129746053735.98611,2037257279.6221008,0.0037845029639123062,0.003704906073966393,935.9264627056447,939.3245358701236
2026-01-15 10:00:05.282,binancecoin,942.0644547604998,128465165846.22076,2031471055.920942,-0.00016509735403069659,0.003385517733269338,937.1167458296367,939.0716823454737
2026-01-15 11:03:11.430,binancecoin,939.0273828034842,128062566314.284,2015926611.598513,-0.003223847308608696,0.003490846618934599,938.2342367938085,938.9240858396442
2026-01-15 12:01:35.171,binancecoin,937.8613390292816,127918587465.36807,1946901300.8272345,-0.001241756945065231,0.0031528122655109358,938.5279554997336,938.8573927224276
2026-01-15 13:04:20.317,binancecoin,940.3612790598462,128270917294.18623,1931658351.9572823,0.002665575311113777,0.0032752639018891255,939.1366637811358,938.916035643492
2026-01-15 14:01:37.741,binancecoin,943.077887570043,128630594168.9168,1899162081.623508,0.002888898735720735,0.0030337203700531823,940.4685683438764,939.1211346150176
2026-01-15 15:01:07.728,binancecoin,938.2647187971392,127956027085.36163,1887927572.532244,-0.005103681081215394,0.0033605834000048694,940.411010687403,939.2089628482138
2026-01-15 16:01:40.859,binancecoin,936.8735103088388,127104877584.82504,1603384226.1769705,-0.0014827462446673767,0.002917725282409441,939.6472246184476,939.1950202370897
2026-01-15 17:01:30.114,binancecoin,939.7742468465896,128140176532.4219,1815037671.7598867,0.0030961880188014046,0.0032760458933205434,939.3200520593175,939.3268076276147
2026-01-15 18:00:38.835,binancecoin,937.8201609683438,127934868940.58302,1770516596.2242873,-0.0020793141382653424,0.0031337770070574357,939.1475917971546,939.645424248462
2026-01-15 19:01:16.882,binancecoin,931.380506811423,127050424673.05638,1441970233.651767,-0.006866619448948064,0.004041289353565559,938.2217586231748,939.5653477948797
2026-01-15 20:02:37.194,binancecoin,927.237911603512,126439440253.98737,1756079199.5946057,-0.004447801062632428,0.0038612358350503416,936.3469918436986,939.3957872288768
2026-01-15 21:01:54.474,binancecoin,925.3453401754832,126101280404.61784,1723639377.2543428,-0.002041085037987611,0.003216883619793377,933.8137707873328,938.8835039072184
2026-01-15 22:01:52.627,binancecoin,929.5126755051004,126775823660.81076,1724707601.5800974,0.004503546026207728,0.003980926907726465,932.5634788884701,938.4652018206294
2026-01-15 23:01:32.721,binancecoin,931.9805880929184,127133786240.20912,1695664637.6785483,0.0026550607139133042,0.004252595088588896,931.8644900004814,938.0802157644249
2026-01-16 00:01:16.694,binancecoin,930.9033426870624,126926781815.15942,1337083507.5843992,-0.0011558667848011739,0.0039025870360121476,930.5972179776918,937.6963599495964
2026-01-16 01:02:11.773,binancecoin,933.4032220796594,127250857803.857,1630973805.563322,0.0026854338984121373,0.004160654689139612,929.9662267078799,937.3717900259883
2026-01-16 02:01:59.849,binancecoin,932.1055507509624,127116369710.76262,1564991787.4454668,-0.0013902580342562976,0.0032059094685546016,930.0698044135285,936.9906857880294
2026-01-16 03:03:02.642,binancecoin,931.347561607624,126998048607.83656,1517812742.7304862,-0.0008132009757131353,0.0025761134709466837,930.6568972712587,936.5480300665154
2026-01-16 04:02:21.288,binancecoin,929.2290586831988,126721574212.34436,1462042539.5929549,-0.0022746641659407985,0.00261772778391088,931.2117142009322,936.0035855462654
2026-01-16 05:02:25.238,binancecoin,928.0572345689804,126415313347.53944,1466349609.589292,-0.0012610713184959543,0.0020252655036812643,931.0037940672009,935.432351760488
2026-01-16 06:01:28.763,binancecoin,933.0909047443574,127213942706.94026,1459550612.8823204,0.0054238790323257735,0.0028021993918236746,931.1624107316921,934.9167373645523
2026-01-16 07:01:15.506,binancecoin,935.1845792608914,127507843918.21086,1465649882.1038618,0.0022438055133626733,0.0028278969936760463,931.7740159565249,934.7249709957551
2026-01-16 08:01:35.972,binancecoin,933.7484118997568,127275136566.9591,1434561397.0154245,-0.0015357047079087582,0.002773324930154211,931.8233287879673,934.6379035851502
2026-01-16 09:01:39.687,binancecoin,936.8057744626972,127795577512.47044,1457788892.405111,0.003274289438115474,0.0029241630941134727,932.4947893182152,934.7403469708216
2026-01-16 10:03:22.757,binancecoin,935.2533715584958,127532517994.93964,1408219065.652553,-0.0016571235431290798,0.003014045609039263,933.0527621683397,934.8752944876288
2026-01-16 11:00:50.711,binancecoin,933.140401387854,127238436372.02676,1423889365.034766,-0.002259248921092638,0.003011598216767543,933.6115254118619,934.786464264297
2026-01-16 12:03:57.412,binancecoin,934.9199245735076,127481481353.426,1442694515.3368316,0.0019070261913500808,0.0029212767582008858,934.591909698223,934.7471177137463
2026-01-16 13:00:05.545,binancecoin,934.1943682851931,127487679914.13434,1245910281.80462,-0.0007760624939568972,0.0022360168754887414,934.7495473469137,934.7617781355576
2026-01-16 14:05:15.295,binancecoin,934.7343876905708,127385574634.8794,1403099907.5211563,0.0005780589390287361,0.0020603966808259307,934.6852342654394,934.6306703121613
2026-01-16 15:03:44.929,binancecoin,930.4007878334633,126959173110.80708,1369754752.2020698,-0.0046361831919059515,0.002671412720177875,934.207002255969,934.2366961468925
